api_gap:cuKernelGetFunction,api_gap:cuLaunchKernel,api_gap:cudaEventCreateWithFlags,api_gap:cudaEventRecord,api_gap:cudaEventSynchronize,api_gap:cudaLaunchKernel,api_gap:cudaLaunchKernelExC,api_gap:cudaMalloc,api_gap:cudaMemcpyAsync,api_gap:cudaMemsetAsync,api_gap:cudaStreamIsCapturing,api_gap:cudaStreamSynchronize,completion_boundary,completion_monotonic_ns,copy_in_gap_ms,decode_ms,gap_outside_cuda_api_ms,gap_outside_module_ms,gap_without_copy_ms,host_module_gap:backbone,host_module_gap:bbox_head,host_module_gap:data_preprocessor,host_module_gap:decoder,host_module_gap:encoder,host_module_gap:neck,host_module_gap:positional_encoding,host_module_wall:backbone,host_module_wall:bbox_head,host_module_wall:data_preprocessor,host_module_wall:decoder,host_module_wall:encoder,host_module_wall:neck,host_module_wall:positional_encoding,inference_end_ns,inference_start_ns,input_id,latency_ms,model_id,mps_enabled,nonkernel_ms,preprocess_ms,run_id,scene_id,source_frame_id
0.0,0.000576,0.002858,0.002266,0.002102,1.509223,0.0,,0.460816,0.112455,,0.540609,NVTX inference includes CUDA event synchronization,3124285816528322,0.333476,3.324069,6.897715999999999,1.5800419999999997,9.195145,0.106511,1.471384,0.891908,4.135273,1.335886,0.000576,0.007041,4.363056,1.903261,0.968196,10.84255,27.07978,0.401699,1.702758,12104445349,12040206385,59,64.238964,dino,False,9.528621,1.463128,i2-i30-0770,scene-0770,scene-0770:image:59
0.0,0.0,0.002017,0.002407,0.001849,1.400168,0.0,,0.502038,0.097577,,0.520333,NVTX inference includes CUDA event synchronization,3124285943346544,0.361029,8.543792,6.247738999999999,1.483211999999999,8.413098999999999,0.125748,1.24125,1.253848,3.579886,1.07844,0.003136,0.008608,4.752258,1.653641,1.324088,10.014526,26.777866,0.42585,1.786941,12231263238,12168506957,60,62.756281,dino,False,8.774128,2.730552,i2-i30-0770,scene-0770,scene-0770:image:60
0.000576,0.0,0.002168,0.002934,0.001834,1.326336,0.00048,,0.431887,0.089262,,0.556066,NVTX inference includes CUDA event synchronization,3124286012855593,0.332773,3.35216,5.63416,1.4856299999999996,7.71293,0.106767,1.207242,0.888237,3.281303,1.068524,0.001056,0.006944,4.399338,1.656558,0.959854,10.116546,26.706714,0.411647,1.690686,12300772769,12238132492,61,62.640277,dino,False,8.045703,1.44506,i2-i30-0770,scene-0770,scene-0770:image:61
0.0,0.0,0.002138,0.002717,0.001786,1.351735,0.0,,0.443121,0.097057,,0.552707,NVTX inference includes CUDA event synchronization,3124286082673906,0.34839,3.376093,5.865473999999999,1.4704669999999993,7.968344999999999,0.111718,1.192107,0.955015,3.551093,1.027983,0.000576,0.007776,4.439171,1.642479,1.028264,10.225474,26.620139,0.418557,1.713015,12370591651,12307629880,62,62.961771,dino,False,8.316735,1.499202,i2-i30-0770,scene-0770,scene-0770:image:62
0.0,0.000608,0.00201,0.002223,0.001863,1.32958,0.0,,0.434728,0.095552,,0.536334,NVTX inference includes CUDA event synchronization,3124286152468313,0.336743,3.366778,5.646737999999999,1.4294069999999994,7.712892999999999,0.107959,1.21932,0.894599,3.341409,1.049198,0.000576,0.007168,4.366124,1.668224,0.970664,10.193113,26.648391,0.402543,1.706214,12440385024,12377539344,63,62.84568,dino,False,8.049636,1.497693,i2-i30-0770,scene-0770,scene-0770:image:63
0.0,0.0,0.002535,0.002274,0.00189,1.340317,0.0,,0.440371,0.08843,,0.528183,NVTX inference includes CUDA event synchronization,3124286248785554,0.336515,5.365758,5.689169,1.4559849999999992,7.756653999999999,0.107787,1.206085,0.953406,3.310854,1.050956,0.000576,0.00752,4.440345,1.660871,1.024735,10.188372,26.780827,0.423693,1.727494,12536702468,12474020237,64,62.682231,dino,False,8.093169,1.897659,i2-i30-0770,scene-0770,scene-0770:image:64
0.0,0.000544,0.001998,0.002205,0.001784,1.359346,0.0,,0.424729,0.10085,,0.538369,NVTX inference includes CUDA event synchronization,3124286318476556,0.329475,3.406353,6.025543,1.4217500000000003,8.125893,0.10382,1.326406,0.884671,3.621589,1.089164,0.000608,0.00736,4.338025,1.76161,0.957856,10.206408,26.668706,0.39504,1.687884,12606393195,12543471738,65,62.921457,dino,False,8.455368,1.45407,i2-i30-0770,scene-0770,scene-0770:image:65
0.0,0.0,0.002184,0.00231,0.002012,1.344461,0.00048,,0.439906,0.09161,,0.558388,NVTX inference includes CUDA event synchronization,3124286435368510,0.350692,3.546323,5.926179,1.4813170000000007,8.016838,0.100072,1.244191,0.907876,3.53224,1.092938,0.002848,0.006048,3.639061,1.682692,0.979173,10.228528,26.681118,0.347375,1.338114,12723285559,12660557595,66,62.727964,dino,False,8.36753,1.991228,i2-i30-0770,scene-0770,scene-0770:image:66
0.000341,0.000113,0.002172,0.002471,0.001889,1.328737,0.000931,,0.390536,0.093198,,0.560858,NVTX inference includes CUDA event synchronization,3124286505156676,0.313797,3.345942,5.688604000000001,1.4469650000000005,7.7560530000000005,0.094989,1.232492,0.752264,3.472824,1.061132,0.004032,0.005152,3.464389,1.677041,0.829032,10.157297,26.833642,0.328249,1.309432,12793074020,12730107455,67,62.966565,dino,False,8.06985,1.485421,i2-i30-0770,scene-0770,scene-0770:image:67
0.0,0.000512,0.002751,0.002285,0.001733,1.3715,0.0,,0.454395,0.096332,,0.531079,NVTX inference includes CUDA event synchronization,3124286579607982,0.344774,3.377553,5.994501999999999,1.4881239999999991,8.110315,0.105338,1.231452,0.993678,3.583524,1.045293,0.000608,0.007072,3.941669,1.667878,1.065551,10.17558,26.643517,0.357143,1.381588,12867524817,12804738449,68,62.786368,dino,False,8.455089,6.213276,i2-i30-0770,scene-0770,scene-0770:image:68
0.0,0.000739,0.001905,0.002193,0.001715,1.334546,0.0,,0.404985,0.088471,,0.542682,NVTX inference includes CUDA event synchronization,3124286649262355,0.333636,3.35342,5.640274,1.4657839999999993,7.683873999999999,0.089293,1.236723,0.782354,3.376213,1.059463,0.004768,0.002912,3.424536,1.684438,0.857171,10.217435,26.640912,0.327818,1.326933,12937179452,12874534500,69,62.644952,dino,False,8.01751,1.655185,i2-i30-0770,scene-0770,scene-0770:image:69
0.0,0.0,0.002597,0.002404,0.001733,1.383959,0.0,,0.440928,0.098835,,0.543352,NVTX inference includes CUDA event synchronization,3124286750115851,0.348966,6.220302,6.014646000000001,1.4636980000000008,8.139488,0.091937,1.234527,0.890107,3.727948,1.071053,0.00432,0.004864,3.527496,1.652742,0.961851,10.081941,26.781814,0.331399,1.332147,13038032898,12975590488,70,62.44241,dino,False,8.488454,2.035816,i2-i30-0770,scene-0770,scene-0770:image:70
0.000274,0.0,0.00226,0.002359,0.002226,1.374161,0.0,,0.422668,0.098307,,0.549508,NVTX inference includes CUDA event synchronization,3124286819958956,0.334786,3.373327,5.872785,1.4925230000000003,7.989762,0.08865,1.238319,0.765516,3.621066,1.111402,0.002144,0.004928,3.454836,1.681685,0.859661,10.29408,26.752582,0.326283,1.304764,13107875720,13045136151,71,62.739569,dino,False,8.324548,1.654279,i2-i30-0770,scene-0770,scene-0770:image:71
0.0,0.0,0.001995,0.002818,0.001728,1.363823,0.0,,0.44956,0.092761,,0.531951,NVTX inference includes CUDA event synchronization,3124286946808907,0.330149,11.485008,6.007910999999999,1.5149939999999988,8.122397999999999,0.110261,1.218661,1.039831,3.489363,1.072141,0.000608,0.006688,3.662689,1.669485,1.110936,10.317467,26.67244,0.343064,1.315791,13234726426,13171924111,72,62.802315,dino,False,8.452547,2.597134,i2-i30-0770,scene-0770,scene-0770:image:72
0.0,0.001125,0.002303,0.002211,0.001859,1.388623,0.000576,,0.40212,0.095732,,0.540264,NVTX inference includes CUDA event synchronization,3124287016526738,0.30938,3.355948,6.025912999999999,1.4642679999999997,8.151346,0.090831,1.303359,0.788447,3.701681,1.1027,0.004352,0.005088,3.497492,1.711621,0.8664,10.096135,26.757008,0.346367,1.329445,13304443767,13241749875,73,62.693892,dino,False,8.460726,1.506183,i2-i30-0770,scene-0770,scene-0770:image:73
0.0,0.0,0.002264,0.002113,0.001838,1.373586,0.000576,,0.393296,0.102182,,0.559288,NVTX inference includes CUDA event synchronization,3124287086314667,0.312419,3.411055,5.854032999999999,1.4469839999999996,7.976756999999999,0.098111,1.221492,0.784672,3.682322,1.046607,0.004352,0.004636,3.438955,1.667799,0.857089,10.452216,26.714706,0.342127,1.296232,13374231583,13311429315,74,62.802268,dino,False,8.289176,1.490664,i2-i30-0770,scene-0770,scene-0770:image:74
0.0,0.0,0.001777,0.002879,0.001751,1.329221,0.0,,0.398163,0.08958,,0.548723,NVTX inference includes CUDA event synchronization,3124287155626304,0.319778,3.342473,5.682741,1.4505240000000006,7.735057,0.094385,1.209682,0.758848,3.461418,1.070954,0.004512,0.004512,3.422876,1.643476,0.834465,10.099748,26.703224,0.331164,1.270597,13443543894,13381143899,75,62.399995,dino,False,8.054835,1.453851,i2-i30-0770,scene-0770,scene-0770:image:75
0.0,0.0,0.002146,0.002944,0.001823,1.361026,0.0,,0.501085,0.098906,,0.538801,NVTX inference includes CUDA event synchronization,3124287247148819,0.387716,4.335808,5.979621999999999,1.4606149999999998,8.098637,0.095001,1.205035,1.00279,3.651796,1.0627,0.00272,0.005696,3.539915,1.656911,1.074471,10.095071,26.650342,0.336121,1.330132,13535065570,13472483884,76,62.581686,dino,False,8.486353,1.832111,i2-i30-0770,scene-0770,scene-0770:image:76
0.0,0.000232,0.00291,0.002637,0.002423,1.390647,0.000608,,0.407454,0.103112,,0.541117,NVTX inference includes CUDA event synchronization,3124287317231703,0.313282,3.361925,6.206244999999999,1.4719419999999994,8.344103,0.08875,1.466106,0.783483,3.734863,1.103313,0.003968,0.00496,3.451833,1.900411,0.861372,10.354902,26.766486,0.326954,1.319492,13605148676,13541894871,77,63.253805,dino,False,8.657385,1.44791,i2-i30-0770,scene-0770,scene-0770:image:77
0.000234,0.0,0.002046,0.002308,0.001714,1.390509,0.0,,0.411559,0.112197,,0.533268,NVTX inference includes CUDA event synchronization,3124287433226933,0.328838,3.545775,6.140967,1.4639689999999996,8.265964,0.098131,1.256233,0.861747,3.828823,1.078059,0.002624,0.005216,3.670304,1.661133,0.93234,10.182372,26.728986,0.339928,1.34976,13721144074,13658687506,78,62.456568,dino,False,8.594802,1.668457,i2-i30-0770,scene-0770,scene-0770:image:78
0.0,0.0,0.002611,0.002841,0.001794,1.355212,0.0,,0.422147,0.092176,,0.543422,NVTX inference includes CUDA event synchronization,3124287503082873,0.335012,3.370737,5.944937,1.4759280000000006,8.030128,0.106034,1.206245,0.974861,3.516846,1.077066,0.001056,0.007104,4.398983,1.655787,1.045646,10.117602,26.769972,0.408471,1.717077,13790999763,13728155154,79,62.844609,dino,False,8.36514,1.558592,i2-i30-0770,scene-0770,scene-0770:image:79
0.0,0.0,0.001892,0.002288,0.001823,1.350168,0.0,,0.418404,0.094827,,0.549808,NVTX inference includes CUDA event synchronization,3124287572914087,0.328292,3.409206,5.804162,1.4634979999999995,7.895079999999999,0.107339,1.246142,0.86919,3.481673,1.046826,0.001056,0.007648,4.451944,1.688066,0.94663,10.194585,26.608753,0.443063,1.753249,13860831271,13798134191,80,62.69708,dino,False,8.223372,1.567824,i2-i30-0770,scene-0770,scene-0770:image:80
0.000429,0.0,0.001962,0.002955,0.001708,1.38172,0.0,,0.433315,0.096631,,0.550901,NVTX inference includes CUDA event synchronization,3124287746064611,0.328517,3.407205,5.904608,1.4641399999999996,8.045712,0.110314,1.209873,0.99037,3.519711,1.070861,0.001056,0.007904,4.45667,1.660695,1.06061,10.269769,26.696422,0.420212,1.80036,14033982083,13971348899,82,62.633184,dino,False,8.374229,1.679445,i2-i30-0770,scene-0770,scene-0770:image:82
0.0,0.0,0.003061,0.002309,0.002162,1.38664,0.0,,0.43208,0.100079,,0.544275,NVTX inference includes CUDA event synchronization,3124287816313070,0.334469,3.395297,6.101141,1.4789720000000006,8.237278,0.106819,1.257437,0.890042,3.687678,1.143023,0.000576,0.0072,4.424643,1.689184,0.966971,10.340366,26.70876,0.405822,1.69742,14104229898,14041088642,83,63.141256,dino,False,8.571747,1.568908,i2-i30-0770,scene-0770,scene-0770:image:83
0.0,0.00048,0.002295,0.002688,0.001834,1.402565,0.002112,,0.438561,0.101744,,0.51918,NVTX inference includes CUDA event synchronization,3124287932454630,0.322246,3.399475,6.313939000000001,1.4665300000000006,8.463152000000001,0.106738,1.267186,0.988422,3.865849,1.082224,0.001088,0.007361,4.549938,1.67183,1.059142,10.241428,26.785171,0.419026,1.765069,14220372252,14157628632,84,62.74362,dino,False,8.785398,1.649704,i2-i30-0770,scene-0770,scene-0770:image:84
0.0,0.001056,0.002125,0.002466,0.001662,1.386138,0.0,,0.461798,0.102612,,0.557271,NVTX inference includes CUDA event synchronization,3124288002845266,0.350212,3.404368,6.172075,1.5792450000000002,8.336991,0.108625,1.229351,0.953538,3.65595,1.152366,0.000544,0.007584,4.423152,1.677801,1.024995,10.334975,26.836378,0.422187,1.750009,14290762252,14227627289,85,63.134963,dino,False,8.687203,1.565135,i2-i30-0770,scene-0770,scene-0770:image:85
0.0,0.0,0.002361,0.00282,0.002111,1.388034,0.0,,0.442426,0.100578,,0.547809,NVTX inference includes CUDA event synchronization,3124288073100332,0.336675,3.443646,6.056595,1.4719879999999996,8.206059,0.106725,1.3336,0.909811,3.654102,1.05742,0.001152,0.007936,4.483842,1.777642,0.984756,10.420063,26.658995,0.4417,1.776065,14361017592,14297873042,86,63.14455,dino,False,8.542734,1.48386,i2-i30-0770,scene-0770,scene-0770:image:86
0.0,0.000608,0.001892,0.002842,0.001853,1.347304,0.0,,0.522258,0.097025,,0.538785,NVTX inference includes CUDA event synchronization,3124288147793866,0.376644,5.013151,5.710509,1.4639120000000005,7.846432000000001,0.116396,1.194508,1.083303,3.273006,1.083469,0.00112,0.007362,4.67482,1.641103,1.155881,10.073593,26.71614,0.438897,1.818126,14435711317,14372947751,87,62.763566,dino,False,8.223076,1.618167,i2-i30-0770,scene-0770,scene-0770:image:87
0.000367,0.0,0.001928,0.002422,0.001791,1.30382,0.0,,0.435275,0.080451,,0.545578,NVTX inference includes CUDA event synchronization,3124288250972410,0.337988,6.756644,5.511622,1.4169549999999997,7.545266,0.108853,1.177418,1.004512,3.13275,1.034094,0.000544,0.008128,4.496535,1.631729,1.077152,10.090669,26.705447,0.419668,1.718509,14538889687,14476035112,88,62.854575,dino,False,7.883254,1.965271,i2-i30-0770,scene-0770,scene-0770:image:88
0.0,0.000991,0.002564,0.002471,0.00175,1.349764,0.0,,0.438672,0.095834,,1.385813,NVTX inference includes CUDA event synchronization,3124288322591811,0.331173,3.324722,6.083569000000001,2.2689329999999996,9.030255,0.1058,1.30648,0.842181,3.441143,1.388539,0.000544,0.007808,4.324975,1.755382,0.941798,10.110756,27.215187,0.421962,1.750536,14610508814,14545604668,89,64.904146,dino,False,9.361428,1.500632,i2-i30-0770,scene-0770,scene-0770:image:89
0.0,0.0,0.001914,0.002367,0.001689,1.365648,0.0,,0.453608,0.092825,,0.520547,NVTX inference includes CUDA event synchronization,3124288442519134,0.332932,8.79776,5.852472,1.4761339999999992,7.958138,0.11431,1.256948,1.029853,3.356403,1.047758,0.001056,0.008608,4.477638,1.706262,1.100926,9.990927,26.586831,0.413302,1.778003,14730436480,14668089982,90,62.346498,dino,False,8.29107,2.407554,i2-i30-0770,scene-0770,scene-0770:image:90
0.0,0.000383,0.001992,0.00236,0.001902,1.309349,0.0,,0.427647,0.092073,,0.534534,NVTX inference includes CUDA event synchronization,3124288512250493,0.329188,3.335108,5.633752,1.439953,7.674804,0.106956,1.204371,0.877991,3.270036,1.097005,0.000544,0.007136,4.342292,1.650743,0.9546,10.05922,26.69867,0.399103,1.701312,14800167695,14737423715,91,62.74398,dino,False,8.003992,1.757835,i2-i30-0770,scene-0770,scene-0770:image:91
8.9e-05,0.0,0.001854,0.002479,0.001755,1.374367,0.0,,0.449882,0.09063,,0.545129,NVTX inference includes CUDA event synchronization,3124288583696158,0.339908,3.393871,5.9076070000000005,1.462592,8.033884,0.108074,1.225812,0.948829,3.560728,1.059885,0.000576,0.007296,4.495082,1.671959,1.021918,10.211459,26.79776,0.413661,1.740427,14871613148,14808545547,92,63.067601,dino,False,8.373792,2.87881,i2-i30-0770,scene-0770,scene-0770:image:92
0.0,0.000461,0.002361,0.002392,0.001841,1.341104,0.0,,0.436029,0.09642,,0.535518,NVTX inference includes CUDA event synchronization,3124288653740865,0.343523,3.413249,5.933296,1.5656920000000003,8.005899000000001,0.112151,1.206628,0.865189,3.389927,1.201547,0.000576,0.007712,4.358216,1.644233,0.960486,10.079263,26.798838,0.394977,1.691615,14941657978,14878810838,93,62.84714,dino,False,8.349422,1.795986,i2-i30-0770,scene-0770,scene-0770:image:93
0.0,0.000512,0.001958,0.002297,0.00173,1.320501,0.0,,0.435226,0.090658,,0.524012,NVTX inference includes CUDA event synchronization,3124288747872389,0.333444,4.846096,5.695544,1.424881,7.738994,0.108696,1.194973,0.967103,3.306119,1.062346,0.001088,0.007232,4.469633,1.645604,1.038721,10.158835,26.700137,0.417039,1.737684,15035789536,14973318009,94,62.471527,dino,False,8.072438,1.803096,i2-i30-0770,scene-0770,scene-0770:image:94
0.0,0.0,0.002176,0.002313,0.001679,1.430374,0.0,,0.426817,0.099628,,0.558309,NVTX inference includes CUDA event synchronization,3124288818687051,0.328962,3.323071,6.078557,1.4855619999999998,8.270890999999999,0.105735,1.254535,0.89009,3.652556,1.203055,0.000608,0.007712,4.389018,1.68987,0.967243,10.186381,26.899625,0.397528,1.680842,15106604170,15042940259,95,63.663911,dino,False,8.599853,1.761483,i2-i30-0770,scene-0770,scene-0770:image:95
0.0,0.0,0.002156,0.002361,0.001642,1.360952,0.00078,,0.524641,0.090255,,0.535377,NVTX inference includes CUDA event synchronization,3124288939598547,0.3697,4.051672,6.009454,1.4920030000000004,8.157918,0.143134,1.19873,1.366737,3.27134,1.045645,0.00256,0.007469,5.123878,1.650989,1.437873,10.146982,26.588339,0.410679,1.75554,15227515622,15164665813,96,62.849809,dino,False,8.527618,3.490851,i2-i30-0770,scene-0770,scene-0770:image:96
0.0,0.00026,0.002352,0.00238,0.001789,1.322078,0.0,,0.443103,0.093031,,0.559986,NVTX inference includes CUDA event synchronization,3124289009711024,0.339747,3.408209,5.648018,1.4466110000000008,7.733250000000001,0.115437,1.209249,0.929173,3.282051,1.082284,0.00064,0.007552,4.427324,1.655779,1.005846,10.087762,26.727694,0.408825,1.72194,15297627920,15234763546,97,62.864374,dino,False,8.072997,1.70572,i2-i30-0770,scene-0770,scene-0770:image:97
0.0,0.0,0.002386,0.002262,0.001814,1.380856,0.0,,0.438337,0.097833,,0.550243,NVTX inference includes CUDA event synchronization,3124289080163355,0.325028,3.371116,6.097781,1.4855900000000002,8.246484,0.107267,1.247101,0.939479,3.748767,1.035852,0.000544,0.006912,4.429851,1.688195,1.013368,10.284211,26.709951,0.411206,1.795455,15368080202,15304712733,98,63.367469,dino,False,8.571512,1.716334,i2-i30-0770,scene-0770,scene-0770:image:98
0.0,0.0,0.002189,0.00288,0.001698,1.32567,0.0,,0.436358,0.096385,,0.555404,NVTX inference includes CUDA event synchronization,3124289150325657,0.331525,3.40313,5.6676280000000006,1.4389460000000005,7.756687,0.108128,1.194918,0.909788,3.369348,1.059532,0.000544,0.007008,4.479221,1.641386,0.985117,10.154959,26.782927,0.415879,1.702146,15438242698,15375390591,99,62.852107,dino,False,8.088212,1.755588,i2-i30-0770,scene-0770,scene-0770:image:99
0.0,0.0,0.002015,0.002362,0.001746,1.420797,0.000286,,0.424599,0.095272,,0.54648,NVTX inference includes CUDA event synchronization,3124289249234280,0.331203,5.765134,6.022514999999999,1.448892999999999,8.184868999999999,0.107664,1.258245,0.935183,3.706363,1.050732,0.001056,0.007936,4.489458,1.661453,1.006224,10.112606,26.587526,0.425329,1.741357,15537151961,15474842505,100,62.309456,dino,False,8.516072,1.987833,i2-i30-0770,scene-0770,scene-0770:image:100
0.0,0.00048,0.002082,0.002266,0.001812,1.385025,0.000513,,0.414764,0.101177,,0.548075,NVTX inference includes CUDA event synchronization,3124289319364024,0.330082,3.341311,6.216919000000001,1.4613470000000008,8.343031,0.100061,1.348372,0.883328,3.834139,1.039466,0.000576,0.005824,4.356728,1.786427,0.954528,10.464422,26.676564,0.404529,1.695696,15607280862,15544142611,101,63.138251,dino,False,8.673113,1.664964,i2-i30-0770,scene-0770,scene-0770:image:101
0.0,0.0,0.00265,0.002366,0.002459,1.395748,0.0,,0.486591,0.101141,,0.530225,NVTX inference includes CUDA event synchronization,3124289449903949,0.351586,12.821988,6.33546,1.5002960000000005,8.505054000000001,0.111508,1.273711,1.164052,3.740437,1.05934,0.000576,0.00672,3.802254,1.678003,1.234613,10.095992,26.729999,0.335268,1.330081,15737821071,15675024712,102,62.796359,dino,False,8.85664,3.147331,i2-i30-0770,scene-0770,scene-0770:image:102
0.000192,0.0,0.001953,0.002457,0.001733,1.360996,0.0,,0.390438,0.094225,,0.538982,NVTX inference includes CUDA event synchronization,3124289519160868,0.301988,3.342547,5.819906,1.4641279999999997,7.908894,0.087573,1.247434,0.76106,3.54514,1.096651,0.00416,0.004736,3.443578,1.6883,0.832741,10.181905,26.69382,0.336463,1.301608,15807077621,15744732388,103,62.345233,dino,False,8.210882,1.557863,i2-i30-0770,scene-0770,scene-0770:image:103
