input_payload_sha256,occupied_voxels,point_scan_iterations,raw_points,scene_id,source_frame_id,voxel_input_points
0648c7aee47807e300cd1dfd56875e3103091d1e498d5a43ffb9e114dd2baca1,10903,14393521159,34720,scene-0245,scene-0245:lidar:210,192465
52be3399721d4bada888ebd0f7b3bd95c81b14263c450c32411e56ded023f3b9,10949,14322806601,34688,scene-0245,scene-0245:lidar:212,191489
1fd4a6987a774a68d92e50d1f90df1581a2aa0113adb50b6aa900fd08a828ce6,10954,14408128383,34720,scene-0245,scene-0245:lidar:214,192873
5b3aec29555d182c0d8d690a93e44354420492f51a77b99c9a5b0e5a7657a3b0,10929,14290721397,34688,scene-0245,scene-0245:lidar:216,192200
f396becdbe3707fd4895ac0624ad0d60f2f0b04570986f59eb505716bdd8423e,10924,14278213633,34688,scene-0245,scene-0245:lidar:218,191535
4f6efd689ad4e74a17ffe6af8262e23b506a859a4e7ef38da9c8767550559e0a,11017,14442814824,34688,scene-0245,scene-0245:lidar:220,192268
ded4a470f1b3c031d62ed16a6c564dccdeef482df91c5dd9f241ae1404db57b3,11003,14539417140,34656,scene-0245,scene-0245:lidar:222,192976
ab76806db958517c9b1f0fd98dbf4ca615b4b47f4f903901d02eaa9ce3f9b241,11007,14656936972,34688,scene-0245,scene-0245:lidar:224,194481
97144c2124179577d5a83297588b94fbe7484d5ec657fe1b3c806f0d07900105,11116,14846968215,34688,scene-0245,scene-0245:lidar:226,196012
99d3c71e1f1b72b73dc0e77c556b0d37e4c73204871cf06aa4e79ce9f42dd507,11173,14915045089,34688,scene-0245,scene-0245:lidar:228,196605
b86826f40c510ea193258a1379dcd4aebcf71b8a0b678a728d781dacad231683,11195,14967801987,34720,scene-0245,scene-0245:lidar:230,196731
ce3df1d499d4abf3fdc23293a39b6b43fbce6edf46938a6d5abb3de396646aae,11257,15139762913,34720,scene-0245,scene-0245:lidar:232,197671
7b13819b9354c14b9b6c256e8cbd8d8b4e2f4879c1e1f717a42f22b12025d2f9,11101,14947891880,34720,scene-0245,scene-0245:lidar:233,196734
9abb4a7bcc10ab2854b1a92c198b77f06a6c8eb4d16d468a68c47b692b774064,11134,14977108766,34720,scene-0245,scene-0245:lidar:234,196830
4280c4b030db1d3e52cf4395ea10137817293ea9dfbd29d78aa35ecaa5e3a870,11160,15016287453,34752,scene-0245,scene-0245:lidar:235,197223
d7ee3084a17bd49e0840fe37242349aeb4672968d3b4fd0b0d8091346d7ffffb,11067,14955699095,34720,scene-0245,scene-0245:lidar:236,197486
9db8160273b20ce9a944fba7c4a7ec8894b3a81f32df48bf98c58790b55c84ab,11058,14937695292,34752,scene-0245,scene-0245:lidar:237,197348
2e41deeffdb8c92e489d7ec952a8d17acfc84d4eb0bfc88c0c59cfe3fb2f5cbb,11148,14950451983,34720,scene-0245,scene-0245:lidar:238,197302
47cae318da9a7a0e59370eef6053b9b8816491120e83def540871fb43d01fc66,11207,15055224905,34752,scene-0245,scene-0245:lidar:239,197872
e4f6c4377a05983c561d3d7e3c0abb1bff6fd129c685a1670e42d2db19458f0a,11204,15021716174,34752,scene-0245,scene-0245:lidar:240,197129
5183776a4abb756a38b04d39854d8525bcaafb5b6d3453accbcff42c86f24e7e,11210,15012710855,34752,scene-0245,scene-0245:lidar:241,197002
d8e82f287c643d93233decdd63689e2310fb9b2642334488bd1be436f22cab32,11152,14945717952,34752,scene-0245,scene-0245:lidar:242,196569
7d00fea9fa7babffeaf7db7c1b945e02297e42d75a015a1faca927861f057524,11118,14912527457,34752,scene-0245,scene-0245:lidar:243,196444
99aa00ff542cf4bbf0424dd3758fe296c13402b0669a1127e007206d4dab5dd7,11121,14873166472,34752,scene-0245,scene-0245:lidar:244,196360
d06834291251439312304f443934a0f879c3031a2eca0096b6bc958230495d6d,11054,14823291316,34784,scene-0245,scene-0245:lidar:245,196554
0aa1ecfcf9c49563f529302e6d4022cb13e0d494247f4c8633d735624b22c0a6,10971,14687608690,34752,scene-0245,scene-0245:lidar:246,196028
c57f2ea147e2737ae12621ef9e1779f114e3b3db4dfedbbd5cf9ac15ca8578b3,11018,14747411818,34784,scene-0245,scene-0245:lidar:247,196561
7f6a651496bb7949c5ea9311fd006f7a2aca74c25dc790b4e9c60da845a68921,11007,14664372873,34752,scene-0245,scene-0245:lidar:248,196381
1b7993481572bdc1f0ef0387cf48381a27573572839b852b674b000b8a9d6346,10987,14676715157,34752,scene-0245,scene-0245:lidar:249,196437
28684de9068d9cf97f242fa12f59ecb67de933c1cbec2a2f0b5f019beb2a6210,10944,14646520840,34752,scene-0245,scene-0245:lidar:250,196356
e09613eaf0df6f68327e96b464419201da6d207611f6f27c18a6bfbc2d56327d,10958,14722369131,34752,scene-0245,scene-0245:lidar:251,196835
0653aa2b1578512eb08d2db01ad39bb23b777349209cabba8440e8b880a71e16,11043,14819045905,34784,scene-0245,scene-0245:lidar:252,197196
8fd60d6f714d1812159f7e7da383c62076b428c3fd810045f4da96f669b36ec8,11203,15021847696,34752,scene-0245,scene-0245:lidar:253,197761
b4edbcd06f82763ddb1320e26289ec8a6998b85415f0e39df0b036d91037da05,11194,15092564746,34752,scene-0245,scene-0245:lidar:254,197984
debbda117492142b6d2e176fc1836b25bcb563eb82103166247e385cecbac275,11086,15057805458,34784,scene-0245,scene-0245:lidar:255,197861
77d2969583d4ca7fee53bdf0f088e7a13744c8b78540a0afb93284ca2ca0b8e5,11110,15085717846,34752,scene-0245,scene-0245:lidar:256,197884
548b76edd575685f2a87d42ae781ab3e589d0debb75d12b07164116e8c2022f8,11146,15171537652,34752,scene-0245,scene-0245:lidar:257,198416
9c821886dbcb8d9c03d8c81d1f14c3b5281a37cff99d421ccdb47aa33797d164,11086,15112307312,34752,scene-0245,scene-0245:lidar:258,198329
5b09bb1e192d3d289bf75a62fa436e468cf9e155f99220d79ce3376d2ada3849,11058,15053169166,34752,scene-0245,scene-0245:lidar:260,198556
16781c388b7cd201c455920a33eed466400c2a54f93a5093e055c8abf9956a32,11030,14946451884,34752,scene-0245,scene-0245:lidar:262,198390
81e5f634be3e4695277817139d1895e2c4a8a47055b93d292286fabe3ce62744,10959,14877467202,34752,scene-0245,scene-0245:lidar:263,198226
7a6e70628516bbc662124303c8613364486c3870d5d5535e2027f494993cc16f,10982,14888708603,34752,scene-0245,scene-0245:lidar:264,198442
056dedfd491eb0daee76b2db0f2409f31519463da9d4de19af049dc737e47ab0,10881,14807112745,34720,scene-0245,scene-0245:lidar:265,197972
eec48dc5be411f3b0dcf452c10998a7c0d07935d598f4b225bd33e14eb98d921,10948,14878299713,34752,scene-0245,scene-0245:lidar:266,197993
9083810d627e3c0545d6de26351bf137505a19b58c7755a8cd39e35a27a06638,11037,14973253148,34720,scene-0245,scene-0245:lidar:267,197851
5ff9f8f750de2d07c5e2e5799aa41bad312e1f220583fb157131caa603e03ce2,10862,14775420446,34720,scene-0245,scene-0245:lidar:268,197222
3d6bd716e8f410790893737a5ee4823fed21e423c3d0984f972aaa31e6f6849c,10833,14740625183,34720,scene-0245,scene-0245:lidar:269,196890
48518b15cd640d99a88e15815c1f699febfb4b834f154fba141c9910092cbf86,10782,14636997865,34720,scene-0245,scene-0245:lidar:270,196312
56f26a7aea265a04bed718d6f8b33fe195fdbd813080d7f405d4dc9dae33ab38,10802,14584905028,34688,scene-0245,scene-0245:lidar:271,195918
53e15f3252f001c524ee5077503ca66d368dc22aef1acb438b68bfbd53ac5605,10823,14613947329,34720,scene-0245,scene-0245:lidar:272,196224
f0f2c6d53051a2f4b16abbc3153f648d4f7e36c46df0c76ac69ec598b1137e89,10787,14541544610,34720,scene-0245,scene-0245:lidar:273,196097
bfd5e6b9465dc0943825d715ad0922371f788055eaa960dfad7d2507e1616da0,10805,14515630526,34688,scene-0245,scene-0245:lidar:274,195985
4340d6c43bd55920f23b76bbd8bab3f39e01138ed8e5288830ed0fd6581f92c1,10828,14507673836,34720,scene-0245,scene-0245:lidar:275,196178
33882faa937047c177cdf301be726b1f39ca1df00d3bf4c797228ba08364f930,10765,14411862448,34688,scene-0245,scene-0245:lidar:276,195281
37fd62caa06149a0e3cc832ec80cbcf16958f4d41c9903b00ddd9862398a759b,10836,14495221002,34688,scene-0245,scene-0245:lidar:277,195566
e95434ca62e59757b7e8e24e32cd6e6792113d64d2313191e725a7423c684a79,10872,14598895778,34720,scene-0245,scene-0245:lidar:278,196048
6d470fa764704c5a5c51192603ffe6c86dbe3c8c71097136a161935f97dbd944,10868,14613009226,34720,scene-0245,scene-0245:lidar:279,195937
a1f8b6ff7d259937597b4d8bb40a41f016eefee72e21f1dcb1f9a85ddffe495a,10818,14582115580,34720,scene-0245,scene-0245:lidar:280,195735
7c520d7eca9a021cce46a4275d54c49de05ae4644f17a31665f464bc12034830,10902,14691217508,34720,scene-0245,scene-0245:lidar:281,196100
77a83d8371258ead9ee50bf8bf328111f9db3cfe9690f1a57c6a7176a5d2e0b6,10967,14769212841,34688,scene-0245,scene-0245:lidar:282,196563
6e94f269cda3ed9f1ec8be833dd902e609062b4cb3f6670e3611d49090646424,10970,14765708890,34720,scene-0245,scene-0245:lidar:283,196153
0f5470cd0dcc50f00d1141cbefacbf69253b36b87abeaa0cf4e69722bb6f48d6,11031,14889456778,34720,scene-0245,scene-0245:lidar:284,197155
ebc49034490eb1fa901777fd0bc1534ea033a4b02e67f7f6015e8e7ef291f309,11009,14888511990,34720,scene-0245,scene-0245:lidar:285,197648
1f187df8513fe4590cd88e5fa8e085de6a510beeeefffe165c3802490a166df0,10953,14811256861,34720,scene-0245,scene-0245:lidar:286,197289
061b45e08109fb0825899a0bac11004d0986bd486afde3889a68d93003ace068,11156,15050858447,34720,scene-0245,scene-0245:lidar:287,198615
d2bdf4f6feffdb7dc744eeea8e805496a748cb5a80fc2cecbbb7c70da2351d23,11156,15081684003,34720,scene-0245,scene-0245:lidar:288,198758
d993d45701f8bf2e974938f33e9b2cdeb321adb44b57b9081f348bc3382a8eba,11177,15105253786,34720,scene-0245,scene-0245:lidar:289,198401
90de05784b8c02b710b59cd7ee2cdc97b6064eec7b98be030edbdc77186d8c05,11241,15180381578,34752,scene-0245,scene-0245:lidar:290,198444
10e330d24400027504762ca14ab59dacfc1e2e930f820672230a48757ea299aa,11240,15137469167,34720,scene-0245,scene-0245:lidar:291,197784
509f21998a2353d1c1ddf893533417236128d1686e048ad9b6b9855cdf38f169,11208,15170935572,34720,scene-0245,scene-0245:lidar:292,198358
310ecaf4a48b5486723c9a6052dd9a6bdeb7d1023014bae7ba720021975e2a2d,11243,15229890271,34688,scene-0245,scene-0245:lidar:293,198692
497e8bf7e7acbfdbb825983606ddab2c849c3d5d37114b469b574fe3b6518548,11220,15244108443,34720,scene-0245,scene-0245:lidar:294,199092
520f052f53886f0fe95a2484a7d845adaae66548c1906942fb8165c1164b281b,11232,15258921982,34688,scene-0245,scene-0245:lidar:295,199302
8eb1f40f73cab4fff7599ceae2272cfca52cffb793036a18bbe7bb3eee1696d5,11218,15296122259,34720,scene-0245,scene-0245:lidar:296,199759
8ffb5694ed2a6f7550cfc5f8f90eab962a4bce4180a8cbe30b3f173de6881bf0,11222,15366808949,34720,scene-0245,scene-0245:lidar:297,200812
06d7b71775584c02cf95dbf361cb4672c829bea19b0222793353d2766747612d,11090,15215070964,34720,scene-0245,scene-0245:lidar:298,200149
8734f8615c9675d04b2cf9488ad4b299fa9855cb9a1a240074df8f3fbb423354,11104,15234043969,34720,scene-0245,scene-0245:lidar:299,200438
d56e2de2fa9fc788e160d2c16c43a44e62b46d5aa0ce147ab49cbd4ecf4d5325,11098,15241961592,34688,scene-0245,scene-0245:lidar:300,200646
1ed4f24a0ca177202f5295e84b62c6ef9614430fa2d2675d05b0f52255b6dbd9,11101,15244725474,34720,scene-0245,scene-0245:lidar:301,200744
43e8d667c183be6c944c3cf200bb2d04191814a7c7fd0881232d4bae1009dbc5,11084,15217616363,34688,scene-0245,scene-0245:lidar:302,200464
c10a7d6c4cca500cddc6ccfbd61d6da27e2608ddd6e33eb84d7b6d76905fabec,11099,15234311246,34688,scene-0245,scene-0245:lidar:303,200510
bb74b1820553e5483cea85644872b16d1287f56ec6b3667b0204505ca69c5dbf,11025,15175731062,34688,scene-0245,scene-0245:lidar:304,200435
8b2b3e5d54c8d6f09856745292db0a18d6f083a6a155e16d6781894405db9a86,10959,15095291391,34720,scene-0245,scene-0245:lidar:305,200233
feae577839e852e927a220b40dafa412adf984527f1628faaf790321a4bd5475,10973,15129090290,34720,scene-0245,scene-0245:lidar:307,200820
06e00e719d908d864dfc430f411b49a250f6568569cbebcf1f7fc8d66b638589,10842,14907403408,34720,scene-0245,scene-0245:lidar:309,200880
a9ec2d689b551cc96b59e7364242a8511be9e4c2711ad106fff137b5d68313fb,10703,14679980329,34720,scene-0245,scene-0245:lidar:311,199842
5f07134b4bbc88527ca6efd14ac335628e3462a06d465452bf83af7918583b91,10703,14633267281,34720,scene-0245,scene-0245:lidar:313,199363
48da577f7c82ad0006e8ec358ad1705cfc550b897c4258a51847ad7f38514fb9,10826,14766314974,34720,scene-0245,scene-0245:lidar:315,199680
bc1e89d4549e24e941f690c82a6620f3f8652b83ce11dafe41c5bf1805b1a9c4,10838,14743422827,34720,scene-0245,scene-0245:lidar:316,198891
c323638b6eedd0ac545cff1050b16abc09d7e6ab14dd3488c52f4503464fb093,10801,14698896885,34752,scene-0245,scene-0245:lidar:317,198483
6ce180d343d955b01c498bdcbb65fd2962e0d4b662a303fc60321e30888fc43a,10857,14751420397,34720,scene-0245,scene-0245:lidar:318,198243
0fd5e0a985b03588f549134eac70e6541a9ff0e26e6f43c85587161bc050a64d,10767,14674472431,34752,scene-0245,scene-0245:lidar:319,197761
ad31c3b41a44e62f245c891a8dadc8f799c718ba092e850aadbcf7db3417dfc3,10786,14658775813,34720,scene-0245,scene-0245:lidar:320,197328
bcdc09df12819efff3c4542b0d838138763da8620a3472ee3ff822d5e1bd70a9,10780,14587133386,34720,scene-0245,scene-0245:lidar:321,196726
c2798dffe4aa0726051ada69c17f8ba716747e159953701614ab7deecf734301,10804,14623507266,34720,scene-0245,scene-0245:lidar:322,196880
af04453feaffa1845c89db89ae78ee7990cfbe6928af9271c7be0bd73df69881,10796,14530464003,34720,scene-0245,scene-0245:lidar:323,196228
ebaf088a2e4b74caa30df79fce98fe1765806bc005f30956915d65e52155dd31,10820,14479169202,34720,scene-0245,scene-0245:lidar:324,195864
9744205d80fbace4bb9bf1dcb45665caa7b797bbba0fab369def0b0de7fcb5e8,10762,14333022435,34688,scene-0245,scene-0245:lidar:325,195240
4fc2b62734c483b78d960276e38b8100afb44f71991e86365ac23e65cc5d4c82,10757,14322207905,34720,scene-0245,scene-0245:lidar:326,195237
960fd46b4c959e7be9bd6dd6a880d96c4f1d05b4cb124308e7053ee2573f1852,10708,14175261730,34688,scene-0245,scene-0245:lidar:327,194608
165e989a3daadfd34fed288da63f6d62baba236c8bfd02f9fcf088e637570e51,10641,14058039615,34720,scene-0245,scene-0245:lidar:328,193814
b84ae1e2e6a5bbd8f6e090d8971be006ca791c5850d19dc4cf70835887d9f7a8,10627,13967724627,34688,scene-0245,scene-0245:lidar:329,192352
b1125255b60358fe336a8ebf1b08ae538a8a0c1a2100c9528ee9da3fd6d01e1b,10656,13959262233,34720,scene-0245,scene-0245:lidar:330,191789
5820727cfd35d29af6155ada14d6b6f6bd4d10443cf9d4220d9a4294320050c7,10716,13988661411,34688,scene-0245,scene-0245:lidar:331,191304
ca336783d0169f9c499272022f84a7b007ef330f5e4e9970caeff2fde23c00ec,10679,13913383238,34688,scene-0245,scene-0245:lidar:332,190253
be60543b9bfa0e0f72424c86f48c6a8ac08652dd59d30b57a389561708918075,10669,13841767689,34720,scene-0245,scene-0245:lidar:333,189408
44b19270b76dc2e62cae9fb4b5ddbe9437f458756bf9885e059fe62aef652553,10739,13826446340,34688,scene-0245,scene-0245:lidar:334,188536
a9a9f4e8b84be5f5f11ef393c38777bc4c9d4df7ca4c3b9dd540f7504d33660f,10709,13730245151,34688,scene-0245,scene-0245:lidar:335,187768
7f8de6cffdc488d7212929f58c8e0c7c4297fb89684e5344c0abac2a55d8165d,10832,13864849538,34720,scene-0245,scene-0245:lidar:336,188080
3ff63a12795455c1ef46ec34f1c6b0407571e701039df629b56cca4ee8c5124e,10825,13680772076,34688,scene-0245,scene-0245:lidar:337,186441
e651d5b57f9aa482a4e76c7786034319e4e179c81aa9d5611f5c3b6c976637d9,10841,13813734756,34688,scene-0245,scene-0245:lidar:339,187638
26ef3dc69bd644c881a0e784f1da5d1512820f5732aaee822b24e9aca169b725,10943,13878097528,34688,scene-0245,scene-0245:lidar:340,187698
29a1f944493647c83fa81599a3f360e165c927aa493dd3b99e80ac28d1738d63,10886,13877351890,34720,scene-0245,scene-0245:lidar:341,188149
834a6606bd2569c2ad3e93ea5426fb556b4c0ec7e2cdbf3fe66135c9aa2f17f9,10872,13860432491,34688,scene-0245,scene-0245:lidar:342,187926
f15baa3412c9bd6b6ab6f85e696dda6e573dbebbb956207bb28414f9eef06f3f,10921,13952790656,34688,scene-0245,scene-0245:lidar:343,188383
e2e40f946f6435c922beaa5caa6ebc46f92ac402280ed615dc5b619abd30612b,10902,13931785937,34720,scene-0245,scene-0245:lidar:344,188317
689f1186eec029e5136bf052c17c34c8f682de638875c31ee92310a98cb5b14c,10895,14010499090,34688,scene-0245,scene-0245:lidar:345,189140
ee1ce22bacb2369d93c1c8dad13c05100c15ee75ef1290fed8d71a39e6e680d8,10813,14043937931,34688,scene-0245,scene-0245:lidar:346,190123
5b07a165b3cce319a9c83ef0f26b8c9ccded34c059424cd6275165fae2ee5c06,10851,14207688429,34688,scene-0245,scene-0245:lidar:347,191911
fa3fdf513bd55db4073a4a137a61407826f6588a9b93a227b7976656abf28577,10901,14337615513,34720,scene-0245,scene-0245:lidar:348,192975
870cf4e5744129b0fd59d1af5485c90dc6f0dba3b198184e15362ee026373828,10923,14363861110,34688,scene-0245,scene-0245:lidar:349,193386
ec97902fb708c6928de0d491922278e96b06fcf8290247c2f254fd1acba591fa,10953,14473583501,34752,scene-0245,scene-0245:lidar:350,194348
492d839596325da802a5c1b4edb6563045c1e126061734cc3703ab43dbf8e5ce,10872,14404553975,34752,scene-0245,scene-0245:lidar:352,195095
aaa27dc1055b5ba2ce64e26e2a7dc6ba90677693faa5f40a6b112f61f4bb54c7,10979,14597421175,34752,scene-0245,scene-0245:lidar:354,196272
f555e056ef7e9011e2b03a9fa7bb8abe57c0e33060002b3e0d677270afd9e6a2,11006,14599813266,34752,scene-0245,scene-0245:lidar:356,195887
015545d8b3b70cadb72c1410c7e1710fcb12fa23eff13bee183f5174d579b552,11070,14743081088,34752,scene-0245,scene-0245:lidar:358,196411
6dec7f097a5bf05dbe7ca3806c286c7e25b311d25208af8380e60c9ea3c4de13,11196,14993252873,34752,scene-0245,scene-0245:lidar:360,197505
3deb5af910e190326079f7e758dcf06421a629cab98e9f2ddb211dbf10554138,11273,15091863021,34752,scene-0245,scene-0245:lidar:362,198335
82a2c172582578ce82398f136ba145d5dcb1fb6cee921e3a039cb2c125ca8327,11335,15157703330,34720,scene-0245,scene-0245:lidar:363,198822
0aa6ec658f42d010b6bd54de3c326b0446b6938999039fb18bb4af8333c81a73,11341,15150861677,34752,scene-0245,scene-0245:lidar:364,199003
5e09229ea2b2225ed8541726e27530747eb86dec367891b51e6be86894386285,11339,15055013277,34720,scene-0245,scene-0245:lidar:365,198221
bb5b73c8f7fb2f770c601155cf148d02c1289c79e99974d2b130b7bccfebd153,11264,14966596896,34720,scene-0245,scene-0245:lidar:366,198050
9f3c5b11073a93f6b042a859677ced72135491d4c92f222484e94362dc870953,11308,15054297986,34752,scene-0245,scene-0245:lidar:367,198858
a63619a2663baf8f1383fb5454c63bdfcb6c92dc29ff0cb92d1cbb9bc01812e7,11375,15138025533,34720,scene-0245,scene-0245:lidar:368,198947
60744eab21327c953cee537bd4da92328a45db70f40b2e6e6014f8b0cb230233,11397,15163817387,34720,scene-0245,scene-0245:lidar:369,198528
3182afbd51e0a7131250620510c6c26d16ec73ad00a9a41dbf5664e6579c0171,11472,15185622531,34720,scene-0245,scene-0245:lidar:370,198219
c54763dafedd9100f742405894018da053eed90c7b6ef36b1bcc36417ced153d,11444,15184796602,34752,scene-0245,scene-0245:lidar:371,198279
2c6ead8785c9c9d4174a8bcd889a38218f9d137cd04371aef6f18fa1cde40480,11404,15098433346,34720,scene-0245,scene-0245:lidar:372,197564
9770415c5c16d70a1a712fb625e07689a18cedd6820a61d08f05268ede6afa36,11441,15212815563,34720,scene-0245,scene-0245:lidar:373,198542
5112c42d51ecfeb3c28b825380a91dfefba2b5ad43bf838052f179381e9d8c77,11554,15390654755,34752,scene-0245,scene-0245:lidar:374,199567
20a6af29a1ba667e51c027d6380200b0de9b9e5541b41c4aab2dec2c5ffad55c,11596,15450067119,34720,scene-0245,scene-0245:lidar:375,200224
f9314fd0b8ff48eb673d11068baacb2410108aa3680447a7efac6b49307ddf9d,11644,15615312235,34720,scene-0245,scene-0245:lidar:376,201367
0f0fc8a9cda4a4ae808f3f693c10d6b9f8cd6476b93ec1391210cd52d285376a,11610,15630439101,34720,scene-0245,scene-0245:lidar:377,202146
24db392fafcf71833de1406507bc5f7b2b1148e005a5317cfb84a9646511a053,11662,15685396161,34752,scene-0245,scene-0245:lidar:378,202491
cd988b00bb3080348b06b39121a1cfd744f8ecd35d0d115b1a632e79b6ccd918,11795,15833913091,34720,scene-0245,scene-0245:lidar:379,203075
b9249535f23aaa5e07fd167ec4b4cf44e33ce18be5eb897278d9d2e44b69fc98,11800,15884207869,34720,scene-0245,scene-0245:lidar:380,203311
2199fa8a779ffb4a2017431dbf8d861fea4879e8f9b1f0b99dc520a6f589fab0,11810,15931862947,34752,scene-0245,scene-0245:lidar:381,203720
ad68646a5a4d5a2167d93b12294d29b7c080213d595adf87aa8179661bf0fc28,11817,15957120927,34752,scene-0245,scene-0245:lidar:382,203646
5b6414e8b4f56af2aae227695897e8e5dfc0fc1bf24ef59087b555f2b05e5e1a,11796,15856988381,34752,scene-0245,scene-0245:lidar:383,202422
34f34ec7743aa6b069beab73e5e00a3ce127e96faa995e2cd2a1c19cfd459c25,11824,15949448251,34752,scene-0245,scene-0245:lidar:384,202927
121567b0f5b15b242b47e7ac7ecd984040b90625749eb2a054e5b66977a5a3c4,11856,15996083262,34752,scene-0245,scene-0245:lidar:385,202910
